BU-NEU-EXP;BU-NEU-DAT;BU-NEU-ZEIT;BU-AEN-EXP;BU-AEN-DAT;BU-AEN-ZEIT;BU-UDB;#DUMMY-01;#DUMMY-01;#DUMMY-02;#DUMMY-03;#DUMMY-04;#DUMMY-05;#DUMMY-06;#DUMMY-07;#DUMMY-08;#DUMMY-09;#DUMMY-10;BU-KDNR;BU-NDL;BU-BUERO;BU-NAME;BU-NAME-2;BU-NAME-VERSAND;BU-ORT;BU-STRASSE;BU-POSTFACH;BU-PLZ;BU-PLZ-POSTF;BU-PLZ-GROSS;BU-NAT-KENNZ;BU-GUELTIG-VON;BU-GUELTIG-BI;BU-KOM-TEL-1;BU-KOM-TEL-2;#Z-TELEX-1;#Z-TELEX-2;#Z-TELEX-3;#Z-TELEX-4;BU-KOM-FAX;BU-KOM-BTX;BU-KASSENKONTO;BU-EMPFAENGER;#DUMMY-01;#DUMMY-01;BU-KONTO;#DUMMY-01;BU-E-MAIL;#DUMMY-01;BU-VERKAUFSEINHEIT;BU-DEBITOREN-ZUORDNUNG;RBS-ZTAB-CODE;RBS-ZTAB-SAP-KTO;RBS-ZTAB-GUELTIG-VON;RBS-ZTAB-GUELTIG-BIS;RBS-ZTAB-CODE;RBS-ZTAB-SAP-KTO;RBS-ZTAB-GUELTIG-VON;RBS-ZTAB-GUELTIG-BIS;RBS-ZTAB-CODE;RBS-ZTAB-SAP-KTO;RBS-ZTAB-GUELTIG-VON;RBS-ZTAB-GUELTIG-BIS;RBS-ZTAB-CODE;RBS-ZTAB-SAP-KTO;RBS-ZTAB-GUELTIG-VON;RBS-ZTAB-GUELTIG-BIS;RBS-ZTAB-CODE;RBS-ZTAB-SAP-KTO;RBS-ZTAB-GUELTIG-VON;RBS-ZTAB-GUELTIG-BIS;RBS-ZTAB-CODE;RBS-ZTAB-SAP-KTO;RBS-ZTAB-GUELTIG-VON;RBS-ZTAB-GUELTIG-BIS;RBS-ZTAB-CODE;RBS-ZTAB-SAP-KTO;RBS-ZTAB-GUELTIG-VON;RBS-ZTAB-GUELTIG-BIS;RBS-ZTAB-CODE;RBS-ZTAB-SAP-KTO;RBS-ZTAB-GUELTIG-VON;RBS-ZTAB-GUELTIG-BIS;RBS-ZTAB-CODE;RBS-ZTAB-SAP-KTO;RBS-ZTAB-GUELTIG-VON;RBS-ZTAB-GUELTIG-BIS;RBS-ZTAB-CODE;RBS-ZTAB-SAP-KTO;RBS-ZTAB-GUELTIG-VON;RBS-ZTAB-GUELTIG-BIS;BU-FA-ENDK-NAME;BU-FA-ENDK-NAME;BU-FA-ENDK-NAME;BU-FA-ENDK-NAME;BU-FA-ENDK-NAME;BU-BELARCH-FUSSTEXT;BU-BELARCH-FUSSTEXT;BU-BELARCH-FUSSTEXT;BU-BELARCH-FUSSTEXT;BU-BELARCH-FUSSTEXT;BU-BELARCH-FUSSTEXT;BU-MARK-DEF-TYP;BU-MARK-DEF-ZIEL;BU-MARK-DEF-BEFOERDERART;BU-MARK-DEF-REISEART;BU-MARK-DEF-DAUER;BU-TEILNEHMER-ABGRENZBUCHUNG
9083;15.10.2013;10:43:35;9083;25.04.2014;13:18:21;210;2501 155;;;;;;;;;;;2501;1;155;Reiseland Goeppingen;;;Goeppingen;Spitalstr. 5;;73033;;;DE;20131101;20691231;7161;69061;;;;;69064;;101433;;;;;;Goeppingen@reiseland.de;;;;7904;188352;20131101;20691231;7905;188352;20131101;20691231;9640;110211;20131101;20691231;9641;110211;20131101;20691231;9642;110211;20131101;20691231;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;0;0;0;
9083;15.10.2013;10:52:15;0;;;210;2501 156;;;;;;;;;;;2501;1;156;Reiseland Nidderau;;;Nidderau;Beethovenallee 2;;61130;;;DE;20131101;20691231;6187;21857;;;;;26195;;101434;;;;;;Nidderau@reiseland.de;;;;7904;188353;20131101;20691231;7905;188353;20131101;20691231;9640;110212;20131101;20691231;9641;110212;20131101;20691231;9642;110212;20131101;20691231;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;0;0;0;
9083;11.11.2013;11:20:24;9083;24.07.2014;10:08:46;210;2501 158;;;;;;;;;;;2501;1;158;Reiseland Jenfeld;;;Hamburg;Rodigallee 301;;22043;;;DE;20140801;20691231;;;;;;;;;101436;;;;;;Hamburg.Jenfeld@reiseland.de;;;;7904;188355;20131201;20691231;7905;188355;20131201;20691231;9640;110214;20131201;20691231;9641;110214;20131201;20691231;9642;110214;20131201;20691231;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;0;0;0;
9083;15.08.2014;13:01:41;9083;15.08.2014;13:03:57;210;2501 160;;;;;;;;;;;2501;1;160;Reiseland Trier;;;Trier;Ostallee 3-7;;54290;;;DE;20140901;20691231;;;;;;;;;101439;;;;;;Trier@Reiseland.de;;;;7904;188357;20140901;20691231;7905;188357;20140901;20691231;9640;110216;20140901;20691231;9641;110216;20140901;20691231;9642;110216;20140901;20691231;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;0;0;0;
9083;11.07.2014;14:23:41;9265;06.10.2015;16:07:19;210;2501 161;;;;;;;;;;;2501;1;161;Reiseland Nuernberg;;;Nuernberg;Dianaplatz 23-25;;90443;;;DE;20140711;20691231;;;;;;;;;101438;;;;;;nuernberg.dianaplatz@reiseland.de;;;;7904;188374;20140801;20691231;7905;188374;20140801;20691231;9640;110274;20140801;20691231;9641;110274;20140801;20691231;9642;110274;20140801;20691231;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;0;0;0;
9083;17.10.2014;13:22:51;9083;12.11.2014;13:13:05;210;2501 162;;;;;;;;;;;2501;1;162;Reiseland Schwaigern;;;Schwaigern;Theodor-Heuss-Straﬂe 3/1;;74193;;;DE;20141001;20691231;7138;920850;;;;;920851;;101453;;;;;;schwaigern@reiseland.de;;;;7904;188358;20141101;20691231;7905;188358;20141101;20691231;9640;110217;20141101;20691231;9641;110217;20141101;20691231;9642;110217;20141101;20691231;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;0;0;0;
9083;31.10.2014;15:20:04;9083;31.10.2014;15:26:31;210;2501 163;;;;;;;;;;;2501;1;163;Reiseland Bad Harzburg;;;Bad Harzburg;Schmiedestraﬂe 5;;38667;;;DE;20141201;20691231;5322;96760;;;;;9672620;;101454;;;;;;BadHarzburg@reiseland.de;;;;7904;188359;20141201;20691231;7905;188359;20141201;20691231;9640;110218;20141201;20691231;9641;110218;20141201;20691231;9642;110218;20141201;20691231;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;0;0;0;
9083;03.12.2014;13:34:23;9083;17.10.2016;11:19:00;210;2501 164;;;;;;;;;;;2501;1;164;Reiseland Blankenburg;;;Blankenburg;Lange Str. 34;;38889;;;DE;20141203;20161130;3944;90030;;;;;90035;;101455;;;;;;Blankenburg.LangeStrasse@Reiseland.de;;;;7904;188375;20141203;20691231;7905;188375;20141203;20691231;9640;110219;20141203;20691231;9641;110219;20141203;20691231;9642;110219;20141203;20691231;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;0;0;0;
9265;11.06.2015;14:12:59;9265;06.10.2015;16:08:07;210;2501 165;;;;;;;;;;;2501;1;165;RL Muehlhausen;;;Muehlhausen;Untermarkt 25;;99974;;;DE;19800101;20690701;;;;;;;;;101211;;;;;;muehlhausen.untermarkt@reiseland.de;;;;7904;187235;20150701;20691231;7905;187235;20150701;20691231;9640;110017;20150701;20691231;9641;110017;20150701;20691231;9642;110017;20150701;20691231;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;0;0;0;
9265;11.06.2015;14:17:47;9083;08.12.2015;10:55:41;210;2501 166;;;;;;;;;;;2501;1;166;RL Leinefelde;;;Leinefelde;Siemensstraﬂe 5;;37327;;;DE;19800101;20690701;;;;;;;;;101218;;;;;;leinefelde.siemensstrasse@reiseland.de;;;;7904;187295;20150701;20691231;7905;187295;20150701;20691231;9640;110014;20150701;20691231;9641;110014;20150701;20691231;9642;110014;20150701;20691231;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;0;0;0;
9265;11.06.2015;14:19:15;9265;06.10.2015;16:08:49;210;2501 167;;;;;;;;;;;2501;1;167;RL Goettingen Kornmarkt;;;Goettingen;Kornmarkt 9;;37073;;;DE;19800101;20690701;;;;;;;;;101205;;;;;;goettingen.kornmarkt@reiseland.de;;;;7904;187195;20150701;20691231;7905;187195;20150701;20691231;9640;110010;20150701;20691231;9641;110010;20150701;20691231;9642;110010;20150701;20691231;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;0;0;0;
9083;07.09.2015;15:02:33;9083;28.01.2016;10:17:08;210;2501 168;;;;;;;;;;;2501;1;168;Reiseland Donauwoerth;;;Donauwoerth;Reichsstr. 22;;86609;;;DE;20151101;20691231;906;23023;;;;;22909;;101456;;;;;;donauwoerth@reiseland.de;;;;7904;188377;20151101;20691231;7905;188377;20151101;20691231;9640;110221;20151101;20691231;9641;110221;20151101;20691231;9642;110221;20151101;20691231;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;0;0;0;
9265;04.12.2015;12:36:07;9083;28.01.2016;12:34:17;210;2501 169;;;;;;;;;;;2501;1;169;Reiseland Hamburg Hoheluft;;;Hamburg;Grindelallee 134;;20146;;;DE;20160101;20691231;;;;;;;;;101440;;;;;;hamburg.rotherbaum@reiseland.de;;;;7904;188378;20160101;20691231;7905;188378;20160101;20691231;9640;110222;20160101;20691231;9641;110222;20160101;20691231;9642;110222;20160101;20691231;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;0;0;0;
9265;04.12.2015;12:44:02;9083;28.01.2016;12:35:02;210;2501 170;;;;;;;;;;;2501;1;170;Reiseland Hamburg-Niendorf;;;Hamburg-Niendorf;Tibarg 35;;22459;;;DE;20160101;20691231;;;;;;;;;101441;;;;;;hamburg.niendorf@reiseland.de;;;;7904;188379;20160101;20691231;7905;188379;20160101;20691231;9640;110223;20160101;20691231;9641;110223;20160101;20691231;9642;110223;20160101;20691231;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;0;0;0;
9265;04.12.2015;12:48:42;9083;28.01.2016;12:35:35;210;2501 171;;;;;;;;;;;2501;1;171;Reiseland Hamburg-Steilshoop;;;Hamburg-Steilshoop;Eichenlohweg 17 im Famila;;22309;;;DE;20160101;20691231;;;;;;;;;101442;;;;;;hamburg.steilshoop@reiseland.de;;;;7904;188380;20160101;20691231;7905;188380;20160101;20691231;9640;110224;20160101;20691231;9641;110224;20160101;20691231;9642;110224;20160101;20691231;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;0;0;0;
9265;04.12.2015;13:02:02;9083;28.01.2016;12:36:05;210;2501 172;;;;;;;;;;;2501;1;172;Reiseland Hamburg-Bergedorf;;;Hamburg-Bergedorf;Alte Holstenstraﬂe Marktkauf;;21031;;;D;20160101;20691231;;;;;;;;;101443;;;;;;hamburg.bergedorf@reiseland.de;;;;7904;188381;20160101;20691231;7905;188381;20160101;20691231;9640;110225;20160101;20691231;9641;110225;20160101;20691231;9642;110225;20160101;20691231;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;0;0;0;
9265;04.12.2015;13:05:49;9083;28.01.2016;12:36:32;210;2501 173;;;;;;;;;;;2501;1;173;Reiseland Reinbek;;;Reinbek;Liebigstraﬂe 2;;21465;;;D;20160101;20691231;;;;;;;;;101444;;;;;;reinbek@reiseland.de;;;;7904;188382;20160101;20691231;7905;188382;20160101;20691231;9640;110226;20160101;20691231;9641;110226;20160101;20691231;9642;110226;20160101;20691231;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;0;0;0;
9265;04.12.2015;13:09:14;9083;28.01.2016;12:36:55;210;2501 174;;;;;;;;;;;2501;1;174;Reiseland Winsen/Luhe;;;Winsen/Luhe;Loehnfeld 12;;21423;;;DE;20160101;20691231;;;;;;;;;101445;;;;;;winsen@reiseland.de;;;;7904;188383;20160101;20691231;7905;188383;20160101;20691231;9640;110227;20160101;20691231;9641;110227;20160101;20691231;9642;110227;20160101;20691231;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;0;0;0;
9265;04.12.2015;13:12:38;9083;28.01.2016;12:37:27;210;2501 175;;;;;;;;;;;2501;1;175;Reiseland_Hittfeld;;;Hittfeld;Kirchstraﬂe 27;;21218;;;DE;20160101;20691231;;;;;;;;;101446;;;;;;hittfeld@reiseland.de;;;;7904;188384;20160101;20691231;7905;188384;20160101;20691231;9640;110228;20160101;20691231;9641;110228;20160101;20691231;9642;110228;20160101;20691231;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;0;0;0;
9083;10.03.2016;10:59:16;9083;10.03.2016;11:13:28;210;2501 176;;;;;;;;;;;2501;1;176;Reiseland Lippstadt;;;Lippstadt;Marktstr. 4;;59555;;;DE;20160401;20691231;2941;977620;;;;;977699;;101447;;;;;;lippstadt@reiseland.de;;;;7904;188386;20160401;20691231;7905;188386;20160401;20691231;9640;110229;20160401;20691231;9641;110229;20160401;20691231;9642;110229;20160401;20691231;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;0;0;0;
9083;08.08.2016;14:58:04;9083;26.09.2016;15:20:34;210;2501 177;;;;;;;;;;;2501;1;177;Reiseland Henstedt Ulzburg;;;Henstedt-Ulzburg;Beckersbergstr. 1;;24558;;;DE;20161101;20691231;4193;950943;;;;;94235;;101448;;;;;;;;;;7904;188387;20161101;20691231;7905;188387;20161101;20691231;9640;110230;20161101;20691231;9641;110230;20161101;20691231;9642;110230;20161101;20691231;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;0;0;0;
9083;06.10.2016;09:45:55;9083;17.10.2016;09:45:27;210;2501 178;;;;;;;;;;;2501;1;178;Reiseland Wolfsburg;GmbH  & Co.KG;;Wolfsburg;Kaufhofpassage 2;;38440;;;DE;20161006;20691231;;;;;;;;;101449;;;;;;wolfsburg@reiseland.de;;;;7904;188388;20161011;20691231;7905;188388;20161011;20691231;9640;110231;20161011;20691231;9641;110231;20161011;20691231;9642;110231;20161011;20691231;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;0;0;0;
0;;;9083;26.11.2009;11:24:17;210;2501 19;;;;;;;;;;;2501;1;19;Reiseland Systemzentrale;;Reiseland GmbH & Co.KG;Hamburg;Osterbekstr.90a;;22083;;;D;19940801;20691231;;;;;;;;;101200;;;;;;Zentrale@reiseland.de;;;;5170;150055;20020101;20020930;5171;150055;20020101;20020930;5172;150055;20020101;20020930;5173;150055;20020101;20020930;5174;150055;20020101;20020930;7750;165070;20010730;20291231;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;0;0;0;
0;;;9083;09.12.2010;10:21:32;210;2501 2;;;;;;;;;;;2501;1;2;Reiseland Eisleben;;Reiseland GmbH;Eisleben;Markt 56;;6295;;;D;19940801;20691231;;;;;;;;;101203;z.Hd. Frau Beate Felscher;;;;;Eisleben.Markt@Reiseland.de;;;;7904;187165;19970901;20291231;7905;187165;19970901;20291231;9640;110003;20101201;20291231;9641;110003;20060215;20291231;9642;110003;19970901;20291231;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;0;0;0;
0;;;9083;09.12.2010;10:28:11;210;2501 22;;;;;;;;;;;2501;1;22;Reiseland Schwedt;;Reiseland (im Oder-Center);Schwedt;Landgrabenpark 1;;16303;;;D;19940801;20691231;;;;;;;;;101221;z.H. Herrn Saathoff;;;;;Schwedt.OderCenter@Reiseland.de;;;;7904;187325;19970901;20291231;7905;187325;19970901;20291231;9640;110019;20101201;20291231;9641;110019;20060101;20291231;9642;110019;19970901;20291231;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;0;0;0;
9009;16.03.1995;12:27:04;9083;09.12.2010;10:28:27;210;2501 23;;;;;;;;;;;2501;1;23;Reiseland Stralsund;;Reiseland Stralsund;Stralsund;Kaufland/Gruenhufer Bogen;;18437;;;D;19950316;20691231;03831/37650;;;;;;;;101239;- Bueroleitung -;;;;;Stralsund.Strelapark@Reiseland.de;;;;7904;187535;19970901;20291231;7905;187535;19970901;20291231;9640;110020;20101201;20291231;9641;110020;20060101;20291231;9642;110020;19970901;20291231;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;0;0;0;
9009;16.03.1995;12:30:00;9083;09.12.2010;10:28:45;210;2501 24;;;;;;;;;;;2501;1;24;Reiseland Halberstadt;;Reiseland Halberstadt;Halberstadt;Kaufland/Im Muehlenweg;;38820;;;D;19950316;20691231;;;;;;;;;101224;- Bueroleitung -;;;;;Halberstadt.Kaufland@Reiseland.de;;;;7904;187545;19970901;20291231;7905;187545;19970901;20291231;9640;110021;20101201;20291231;9641;110021;19970901;20291231;9642;110021;19970901;20291231;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;0;0;0;
0;;;9083;09.12.2010;10:29:02;210;2501 26;;;;;;;;;;;2501;1;26;Reiseland Plauen;;Reiseland (im Kaufland);Plauen;Morgenbergerstr. 41;;8525;;;D;19940801;20691231;;;;;;;;;101216;z.H. Frau Nagel;;;;;;;;;7904;187415;19970901;20291231;7905;187415;19970901;20291231;9640;110023;20101201;20291231;9641;110023;20060101;20291231;9642;110023;19970901;20291231;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;0;0;0;
9009;13.12.1994;14:26:51;9083;26.02.2013;10:47:41;210;2501 28;;;;;;;;;;;2501;1;28;Reiseland Chemn.Markt;;Reiseland GmbH & CO.KG;Chemnitz;Bahnhofstrasse 51/Eingang Reit;;9111;;;D;19940801;20291231;0371/62922;;;;;;0371/62922;;101245;;;;;;chemnitz.markt@reiseland.de;;;;7904;187345;19970901;20291231;7905;187345;19970901;20291231;9640;110024;20101201;20291231;9641;110024;20060314;20291231;9642;110024;19970901;20291231;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;0;0;0;
9009;13.12.1994;14:22:13;9083;09.12.2010;10:29:58;210;2501 31;;;;;;;;;;;2501;1;31;Reiseland Zschopau;;Reiseland GmbH;Zschopau;Lange Str. 20;;9405;;;D;19940801;20691231;03725/2101;;;;;;03725/2101;;101248;;;;;;Zschopau.LangeStrasse@Reiseland.de;;;;7904;187425;19970901;20291231;7905;187425;19970901;20291231;9640;110026;20101201;20291231;9641;110026;20060101;20291231;9642;110026;19970901;20291231;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;0;0;0;
9009;29.05.1995;11:50:52;9083;09.12.2010;10:30:13;210;2501 32;;;;;;;;;;;2501;1;32;Reiseland Halle;;Reiseland Halle;Halle-Bruckdorf;Leipziger Chaussee 141;;6112;;;D;19950529;20291231;0345-58074-0;;;;;;;;101225;Bueroleitung;;;;;Halle.HEP@Reiseland.de;;;;7904;187555;19970901;20291231;7905;187555;19970901;20291231;9640;110027;20101201;20291231;9641;110027;20060215;20291231;9642;110027;19970901;20291231;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;0;0;0;
9012;03.07.1995;16:32:47;9083;09.12.2010;10:30:28;210;2501 33;;;;;;;;;;;2501;1;33;Reiseland Chemn. Kfl;im Kaufland;Reiseland GmbH & Co.KG Chemn.K;Chemnitz;Burkhardtsdorfer Str. 5;;9123;;;D;19950703;20691231;0371-26675-0;;;;;;;;101226;Bueroleitung;;;;;Chemnitz.Kaufland@Reiseland.de;;;;7904;187565;19970901;20291231;7905;187565;19970901;20291231;9640;110028;20101201;20291231;9641;110028;19970901;20291231;9642;110028;19970901;20291231;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;0;0;0;
9012;15.08.1995;12:33:25;9083;09.12.2010;10:30:43;210;2501 34;;;;;;;;;;;2501;1;34;Reiseland Rostock Rigaer Str;;Reiseland Rostock;Rostock;Warnow Park Shop 19;;18107;;;D;19950815;20691231;0381-77009-0;;;;;;0381-77009-29;;101228;Bueroleitung;;;;;Rostock.WarnowPark@Reiseland.de;;;;7904;187585;19970901;20291231;7905;187585;19970901;20291231;9640;110029;20101201;20291231;9641;110029;19970901;20291231;9642;110029;19970901;20291231;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;0;0;0;
9012;24.08.1995;17:12:47;9083;09.12.2010;10:30:56;210;2501 35;;;;;;;;;;;2501;1;35;Reiseland GmbH Hoyerswerda;im Lausitz-Center;Reiseland Hoyerswerda;Hoyerswerda;Am Lausitzer Platz;;2977;;;D;19950824;20691231;03571-406996;;;;;;;;101227;Bueroleitung;;;;;Hoyerswerda.LausitzCenter@Reiseland.de;;;;7904;187575;19970901;20291231;7905;187575;19970901;20291231;9640;110030;20101201;20291231;9641;110030;20060101;20291231;9642;110030;19970901;20291231;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;0;0;0;
9012;25.01.1996;12:05:23;9083;09.12.2010;10:31:19;210;2501 36;;;;;;;;;;;2501;1;36;Reiseland Merseburg;;Reiseland Merseburg;Merseburg;Gotthardtstr. 43;;6217;;;D;19960101;20691231;03461-304032;;;;;;03461-304033;;101242;Bueroleitung;;;;;Merseburg.Kliapassage@Reiseland.de;;;;7904;187605;19970901;20291231;7905;187605;19970901;20291231;9640;110031;20101201;20291231;9641;110031;20060101;20291231;9642;110031;19970901;20291231;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;0;0;0;
9044;30.07.1996;09:58:41;9083;09.12.2010;10:31:34;210;2501 37;;;;;;;;;;;2501;1;37;Reiseland Dresden-Nickern;KaufPark Dresden;Reiseland GmbH Dresden-Nickern;Dresden;Dohnaerstr. 246;;1239;;;D;19960730;20691231;0351-2881109;;;;;;0351-2881125;;101259;Bueroleitung;;;;;Dresden.Kaufpark@Reiseland.de;;;;7904;187615;19970901;20291231;7905;187615;19970901;20291231;7932;142057;20020401;20291231;9640;110032;20101201;20291231;9641;110032;20060101;20291231;9642;110032;19970901;20291231;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;0;0;0;
9044;11.11.1996;14:07:53;9083;09.12.2010;10:31:51;210;2501 38;;;;;;;;;;;2501;1;38;Reiseland Dresden Kohlenstr;im Kaufpark;Reiseland GmbH&Co.KG Kohlenstr;Dresden;Kohlenstraﬂe 1;;1189;;;D;19961111;20691231;0351-4016024;;;;;;0351-4016025;;101260;Bueroleitung;;;;;Dresden.Kaufland@Reiseland.de;;;;7904;187625;19970901;20291231;7905;187625;19970901;20291231;9640;110033;20101201;20291231;9641;110033;20060101;20291231;9642;110033;19970901;20291231;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;0;0;0;
9012;31.12.1996;09:44:18;9083;09.12.2010;10:32:04;210;2501 39;;;;;;;;;;;2501;1;39;Reiseland Apolda;Marktpassage;Reiseland Apolda;Apolda;Strasse des Friedens 2;;99510;;;D;19961231;20691231;03644-50560;;;;;;03644-505624;;101256;Bueroleitung;;;;;Apolda.Marktpassage@Reiseland.de;;;;7904;187525;19970901;20291231;7905;187525;19970901;20291231;9640;110034;20101201;20291231;9641;110034;20060101;20291231;9642;110034;19970901;20291231;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;0;0;0;
0;;;9083;09.12.2010;10:22:38;210;2501 4;;;;;;;;;;;2501;1;4;Reiseland FFO/SMC;;Reiseland GmbH;Frankfurt;Spitzkrugring 1;;15234;;;D;19940801;20691231;;;;;;;;;101217;z.Hd. Frau Heidrun Wiegel;;;;;Frankfurt.Spitzkrugring@Reiseland.de;;;;7904;187215;19970901;20291231;7905;187215;19970901;20291231;9640;110005;20101201;20291231;9641;110005;20060215;20291231;9642;110005;19970901;20291231;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;0;0;0;
9062;13.12.1999;15:18:25;9083;17.09.2013;10:37:37;210;2501 41;;;;;;;;;;;2501;1;41;Reiseland MD AlleeC;;Reiseland GmbH & Co.KG Md;Magdeburg;Ernst Reuter Allee 11;;39104;;;D;19991231;20691231;0391-5619743;;;;;;0391-5619282;;101241;-Bueroleitung-;;;;;Magdeburg.AlleeCenter@Reiseland.de;;;;7904;187365;20000101;20231231;7905;187365;20000101;20231231;9640;110036;20101201;20291231;9641;110036;20060101;20291231;9642;110036;20000101;20231231;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;0;0;0;
9062;13.12.1999;15:24:43;9083;03.09.2009;13:21:16;210;2501 42;;;;;;;;;;;2501;1;42;Reiseland MD Halb;;Reiseland GmbH & Co.KG MD Ha;MAgdeburg;Halberstaedter Str.90;;39112;;;D;19991231;20691231;0391-6230225;;;;;;0391-6230226;;101243;-Bueroleitung-;;;;;Magdeburg.Halberstaedterstrasse@Reiseland.de;;;;7904;187375;20000101;20231231;7905;187375;20000101;20231231;9640;110037;20020601;20231231;9641;110037;20020601;20231231;9642;110037;20000101;20231231;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;0;0;0;
9062;19.09.2000;11:39:49;9083;09.12.2010;10:33:06;210;2501 44;;;;;;;;;;;2501;1;44;Reiseland Dallgow;;Reiseland GmbH & Co.KG;Dallgow-Doeberitz-Berlin;Doeberitzer Weg 3,HAvelpark;;14624;;;D;20001129;20691231;03322-24930;;;;;;;;101229;z.H.Herr Mollnar;;;;;Dallgow.HavelPark@reiseland.de;;;;7904;187055;20001001;20291231;7905;187055;20001001;20291231;9640;110039;20101201;20291231;9641;110039;20001001;20291231;9642;110039;20001001;20291231;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;0;0;0;
9062;19.09.2000;11:42:11;9083;09.12.2010;10:33:20;210;2501 45;;;;;;;;;;;2501;1;45;Reiseland Potsdam;;Reiseland GmbH & Co.KG;Potsdam;Start-Center 4;;14480;;;D;20001129;20291231;0331-6262079;;;;;;;;101230;z.H.-Bueroleitung-;;;;;Potsdam.Sterncenter@Reiseland.de;;;;7904;187065;20001001;20291231;7905;187065;20001001;20291231;9640;110040;20101201;20291231;9641;110040;20060215;20291231;9642;110040;20001001;20291231;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;0;0;0;
